lad2,month,collisions,ksi,share_dark,share_wet,ksi_rate
724,2020-01,11,3,0.45454545454545453,0.5454545454545454,0.2727272727272727
724,2020-02,15,4,0.26666666666666666,0.3333333333333333,0.26666666666666666
724,2020-03,11,3,0.36363636363636365,0.45454545454545453,0.2727272727272727
724,2020-04,5,1,0.0,0.2,0.2
724,2020-05,11,3,0.09090909090909091,0.0,0.2727272727272727
724,2020-06,11,2,0.0,0.45454545454545453,0.18181818181818182
724,2020-07,8,3,0.0,0.0,0.375
724,2020-08,14,3,0.14285714285714285,0.21428571428571427,0.21428571428571427
724,2020-09,21,3,0.38095238095238093,0.14285714285714285,0.14285714285714285
724,2020-10,10,7,0.4,0.3,0.7
724,2020-11,17,4,0.5882352941176471,0.6470588235294118,0.23529411764705882
724,2020-12,10,4,0.2,0.8,0.4
725,2019-01,8,3,0.5,0.375,0.375
725,2019-02,14,5,0.42857142857142855,0.35714285714285715,0.35714285714285715
725,2019-03,12,5,0.3333333333333333,0.4166666666666667,0.4166666666666667
725,2019-04,13,3,0.23076923076923078,0.23076923076923078,0.23076923076923078
725,2019-05,13,4,0.07692307692307693,0.07692307692307693,0.3076923076923077
725,2019-06,18,8,0.2777777777777778,0.05555555555555555,0.4444444444444444
725,2019-07,12,5,0.08333333333333333,0.25,0.4166666666666667
725,2019-08,12,3,0.5,0.25,0.25
725,2019-09,12,4,0.3333333333333333,0.3333333333333333,0.3333333333333333
725,2019-10,11,3,0.45454545454545453,0.45454545454545453,0.2727272727272727
725,2019-11,12,4,0.4166666666666667,0.5833333333333334,0.3333333333333333
725,2019-12,16,5,0.5,0.625,0.3125
725,2020-01,18,6,0.2777777777777778,0.3888888888888889,0.3333333333333333
725,2020-02,16,5,0.25,0.6875,0.3125
725,2020-03,7,2,0.14285714285714285,0.14285714285714285,0.2857142857142857
725,2020-04,11,5,0.18181818181818182,0.0,0.45454545454545453
725,2020-05,5,2,0.0,0.0,0.4
725,2020-06,12,5,0.0,0.16666666666666666,0.4166666666666667
725,2020-07,10,3,0.2,0.2,0.3
725,2020-08,9,3,0.1111111111111111,0.1111111111111111,0.3333333333333333
725,2020-09,15,2,0.3333333333333333,0.3333333333333333,0.13333333333333333
725,2020-10,11,3,0.09090909090909091,0.18181818181818182,0.2727272727272727
725,2020-11,5,0,0.6,0.4,0.0
725,2020-12,14,4,0.42857142857142855,0.6428571428571429,0.2857142857142857
73,2019-01,10,0,0.5,0.8,0.0
73,2019-02,20,7,0.45,0.4,0.35
73,2019-03,24,5,0.25,0.3333333333333333,0.20833333333333334
73,2019-04,18,4,0.05555555555555555,0.05555555555555555,0.2222222222222222
73,2019-05,17,6,0.11764705882352941,0.11764705882352941,0.35294117647058826
73,2019-06,14,3,0.14285714285714285,0.35714285714285715,0.21428571428571427
73,2019-07,21,7,0.19047619047619047,0.09523809523809523,0.3333333333333333
73,2019-08,18,7,0.1111111111111111,0.16666666666666666,0.3888888888888889
73,2019-09,15,9,0.3333333333333333,0.4,0.6
73,2019-10,19,3,0.47368421052631576,0.3157894736842105,0.15789473684210525
73,2019-11,17,5,0.6470588235294118,0.35294117647058826,0.29411764705882354
73,2019-12,19,3,0.6842105263157895,0.6842105263157895,0.15789473684210525
73,2020-01,12,2,0.5833333333333334,0.75,0.16666666666666666
73,2020-02,25,12,0.44,0.24,0.48
73,2020-03,16,10,0.4375,0.25,0.625
73,2020-04,5,2,0.2,0.2,0.4
73,2020-05,13,7,0.23076923076923078,0.0,0.5384615384615384
73,2020-06,16,8,0.1875,0.125,0.5
73,2020-07,16,3,0.0625,0.25,0.1875
73,2020-08,13,7,0.0,0.15384615384615385,0.5384615384615384
73,2020-09,18,4,0.2222222222222222,0.2222222222222222,0.2222222222222222
73,2020-10,14,4,0.35714285714285715,0.35714285714285715,0.2857142857142857
73,2020-11,14,7,0.6428571428571429,0.5,0.5
73,2020-12,14,6,0.5714285714285714,0.7857142857142857,0.42857142857142855
730,2019-01,5,1,0.2,0.4,0.2
730,2019-02,4,2,0.75,0.5,0.5
730,2019-03,5,1,0.8,0.8,0.2
730,2019-04,5,4,0.2,0.2,0.8
730,2019-05,5,1,0.2,0.0,0.2
730,2019-06,5,1,0.0,0.2,0.2
730,2019-07,8,5,0.25,0.0,0.625
730,2019-08,3,2,0.3333333333333333,0.3333333333333333,0.6666666666666666
730,2019-09,3,2,0.0,0.3333333333333333,0.6666666666666666
730,2019-10,8,5,0.375,0.125,0.625
730,2019-11,11,4,0.6363636363636364,0.5454545454545454,0.36363636363636365
730,2019-12,5,2,0.4,0.4,0.4
730,2020-01,7,2,0.42857142857142855,0.2857142857142857,0.2857142857142857
730,2020-02,10,5,0.6,0.7,0.5
730,2020-03,3,1,0.0,0.3333333333333333,0.3333333333333333
730,2020-04,1,1,0.0,0.0,1.0
730,2020-05,1,1,0.0,0.0,1.0
730,2020-06,2,2,0.5,0.5,1.0
730,2020-07,4,0,0.5,0.5,0.0
730,2020-08,5,3,0.0,0.2,0.6
730,2020-09,8,1,0.125,0.0,0.125
730,2020-10,3,0,1.0,0.6666666666666666,0.0
730,2020-11,5,4,1.0,1.0,0.8
730,2020-12,6,2,0.3333333333333333,0.5,0.3333333333333333
731,2019-01,15,8,0.6666666666666666,0.4,0.5333333333333333
731,2019-02,8,1,0.5,0.25,0.125
731,2019-03,15,3,0.3333333333333333,0.2,0.2
731,2019-04,14,6,0.21428571428571427,0.07142857142857142,0.42857142857142855
731,2019-05,15,3,0.06666666666666667,0.13333333333333333,0.2
731,2019-06,20,4,0.15,0.3,0.2
731,2019-07,15,3,0.06666666666666667,0.0,0.2
731,2019-08,18,8,0.0,0.2777777777777778,0.4444444444444444
731,2019-09,18,5,0.16666666666666666,0.2777777777777778,0.2777777777777778
731,2019-10,13,5,0.38461538461538464,0.5384615384615384,0.38461538461538464
731,2019-11,22,8,0.5,0.6363636363636364,0.36363636363636365
731,2019-12,11,3,0.7272727272727273,0.8181818181818182,0.2727272727272727
731,2020-01,15,7,0.2,0.7333333333333333,0.4666666666666667
731,2020-02,16,1,0.3125,0.625,0.0625
731,2020-03,10,5,0.4,0.4,0.5
731,2020-04,7,3,0.14285714285714285,0.14285714285714285,0.42857142857142855
731,2020-05,6,3,0.0,0.0,0.5
731,2020-06,10,6,0.2,0.3,0.6
731,2020-07,5,4,0.0,0.2,0.8
731,2020-08,13,4,0.38461538461538464,0.15384615384615385,0.3076923076923077
731,2020-09,11,8,0.36363636363636365,0.09090909090909091,0.7272727272727273
731,2020-10,17,7,0.29411764705882354,0.29411764705882354,0.4117647058823529
731,2020-11,15,14,0.4666666666666667,0.6,0.9333333333333333
731,2020-12,9,5,0.3333333333333333,0.4444444444444444,0.5555555555555556
732,2019-01,14,2,0.35714285714285715,0.35714285714285715,0.14285714285714285
732,2019-02,10,3,0.2,0.4,0.3
732,2019-03,7,3,0.2857142857142857,0.5714285714285714,0.42857142857142855
732,2019-04,6,2,0.16666666666666666,0.0,0.3333333333333333
732,2019-05,9,5,0.0,0.0,0.5555555555555556
732,2019-06,11,3,0.09090909090909091,0.0,0.2727272727272727
732,2019-07,15,8,0.13333333333333333,0.13333333333333333,0.5333333333333333
732,2019-08,14,4,0.07142857142857142,0.14285714285714285,0.2857142857142857
732,2019-09,10,5,0.1,0.2,0.5
732,2019-10,10,4,0.1,0.2,0.4
732,2019-11,6,0,0.0,0.6666666666666666,0.0
732,2019-12,13,6,0.7692307692307693,0.6923076923076923,0.46153846153846156
732,2020-01,9,6,0.1111111111111111,0.6666666666666666,0.6666666666666666
732,2020-02,8,4,0.375,0.5,0.5
732,2020-03,1,1,0.0,1.0,1.0
732,2020-04,7,3,0.0,0.0,0.42857142857142855
732,2020-05,1,1,0.0,0.0,1.0
732,2020-06,6,6,0.16666666666666666,0.16666666666666666,1.0
732,2020-07,7,6,0.0,0.14285714285714285,0.8571428571428571
732,2020-08,14,8,0.21428571428571427,0.2857142857142857,0.5714285714285714
732,2020-09,8,5,0.25,0.125,0.625
732,2020-10,7,3,0.2857142857142857,0.7142857142857143,0.42857142857142855
732,2020-11,6,4,0.5,0.6666666666666666,0.6666666666666666
732,2020-12,3,1,0.6666666666666666,0.3333333333333333,0.3333333333333333
733,2019-01,20,6,0.4,0.65,0.3
733,2019-02,23,8,0.17391304347826086,0.2608695652173913,0.34782608695652173
733,2019-03,21,9,0.23809523809523808,0.3333333333333333,0.42857142857142855
733,2019-04,15,4,0.13333333333333333,0.06666666666666667,0.26666666666666666
733,2019-05,20,3,0.15,0.2,0.15
733,2019-06,25,5,0.12,0.2,0.2
733,2019-07,19,3,0.10526315789473684,0.05263157894736842,0.15789473684210525
733,2019-08,20,5,0.25,0.15,0.25
733,2019-09,23,6,0.2608695652173913,0.34782608695652173,0.2608695652173913
733,2019-10,13,5,0.46153846153846156,0.38461538461538464,0.38461538461538464
733,2019-11,29,7,0.5172413793103449,0.41379310344827586,0.2413793103448276
733,2019-12,28,5,0.6071428571428571,0.6071428571428571,0.17857142857142858
733,2020-01,16,5,0.5,0.5625,0.3125
733,2020-02,6,1,0.16666666666666666,0.6666666666666666,0.16666666666666666
733,2020-03,14,6,0.21428571428571427,0.42857142857142855,0.42857142857142855
733,2020-04,5,2,0.0,0.0,0.4
733,2020-05,5,2,0.0,0.0,0.4
733,2020-06,16,4,0.0625,0.0625,0.25
733,2020-07,13,7,0.07692307692307693,0.07692307692307693,0.5384615384615384
733,2020-08,23,8,0.13043478260869565,0.4782608695652174,0.34782608695652173
733,2020-09,17,6,0.23529411764705882,0.29411764705882354,0.35294117647058826
733,2020-10,15,3,0.26666666666666666,0.26666666666666666,0.2
733,2020-11,16,7,0.375,0.5625,0.4375
733,2020-12,10,3,0.6,0.6,0.3
734,2019-01,12,5,0.4166666666666667,0.5,0.4166666666666667
734,2019-02,6,2,0.5,0.3333333333333333,0.3333333333333333
734,2019-03,5,1,0.0,0.0,0.2
734,2019-04,7,3,0.14285714285714285,0.0,0.42857142857142855
734,2019-05,8,0,0.0,0.0,0.0
734,2019-06,8,1,0.0,0.25,0.125
734,2019-07,10,1,0.1,0.0,0.1
734,2019-08,8,2,0.0,0.125,0.25
734,2019-09,3,0,0.0,0.0,0.0
734,2019-10,5,2,0.4,0.4,0.4
734,2019-11,4,1,0.75,0.5,0.25
734,2019-12,7,2,0.7142857142857143,0.42857142857142855,0.2857142857142857
734,2020-01,3,0,0.3333333333333333,0.6666666666666666,0.0
734,2020-02,3,2,0.0,0.3333333333333333,0.6666666666666666
734,2020-03,3,1,0.0,0.0,0.3333333333333333
734,2020-04,2,0,0.0,0.0,0.0
734,2020-05,2,1,0.5,0.5,0.5
734,2020-06,3,2,0.0,0.0,0.6666666666666666
734,2020-07,11,6,0.0,0.0,0.5454545454545454
734,2020-08,9,7,0.3333333333333333,0.1111111111111111,0.7777777777777778
734,2020-09,11,8,0.2727272727272727,0.09090909090909091,0.7272727272727273
734,2020-10,4,2,0.25,0.75,0.5
734,2020-11,7,6,0.14285714285714285,0.5714285714285714,0.8571428571428571
734,2020-12,6,3,0.6666666666666666,0.5,0.5
74,2019-01,18,6,0.7777777777777778,0.5555555555555556,0.3333333333333333
74,2019-02,8,4,0.25,0.125,0.5
74,2019-03,8,2,0.5,0.625,0.25
74,2019-04,16,2,0.1875,0.3125,0.125
74,2019-05,11,3,0.18181818181818182,0.0,0.2727272727272727
74,2019-06,16,7,0.0,0.0,0.4375
74,2019-07,10,5,0.1,0.1,0.5
74,2019-08,13,5,0.23076923076923078,0.3076923076923077,0.38461538461538464
74,2019-09,13,7,0.38461538461538464,0.46153846153846156,0.5384615384615384
74,2019-10,14,8,0.2857142857142857,0.2857142857142857,0.5714285714285714
74,2019-11,8,2,0.375,0.5,0.25
74,2019-12,8,2,0.5,0.5,0.25
74,2020-01,9,1,0.7777777777777778,0.6666666666666666,0.1111111111111111
74,2020-02,7,1,0.2857142857142857,0.0,0.14285714285714285
74,2020-03,9,2,0.1111111111111111,0.0,0.2222222222222222
74,2020-04,5,1,0.6,0.4,0.2
74,2020-05,8,3,0.125,0.125,0.375
74,2020-06,14,3,0.14285714285714285,0.14285714285714285,0.21428571428571427
74,2020-07,12,8,0.25,0.16666666666666666,0.6666666666666666
74,2020-08,16,9,0.125,0.0625,0.5625
74,2020-09,15,2,0.2,0.13333333333333333,0.13333333333333333
74,2020-10,9,5,0.2222222222222222,0.3333333333333333,0.5555555555555556
74,2020-11,9,2,0.2222222222222222,0.5555555555555556,0.2222222222222222
74,2020-12,16,4,0.375,0.8125,0.25
740,2019-01,13,1,0.38461538461538464,0.46153846153846156,0.07692307692307693
740,2019-02,19,5,0.42105263157894735,0.2631578947368421,0.2631578947368421
740,2019-03,8,0,0.25,0.625,0.0
740,2019-04,19,3,0.10526315789473684,0.2631578947368421,0.15789473684210525
740,2019-05,14,3,0.07142857142857142,0.0,0.21428571428571427
740,2019-06,10,0,0.2,0.0,0.0
740,2019-07,16,4,0.3125,0.1875,0.25
740,2019-08,11,1,0.09090909090909091,0.36363636363636365,0.09090909090909091
740,2019-09,11,0,0.36363636363636365,0.36363636363636365,0.0
740,2019-10,19,4,0.3684210526315789,0.5789473684210527,0.21052631578947367
740,2019-11,13,1,0.6153846153846154,0.8461538461538461,0.07692307692307693
740,2019-12,17,3,0.6470588235294118,0.5882352941176471,0.17647058823529413
740,2020-01,9,0,0.4444444444444444,0.7777777777777778,0.0
740,2020-02,7,0,0.2857142857142857,0.14285714285714285,0.0
740,2020-03,8,2,0.125,0.125,0.25
740,2020-04,3,0,0.0,0.3333333333333333,0.0
740,2020-05,3,0,0.0,0.0,0.0
740,2020-06,11,0,0.2727272727272727,0.5454545454545454,0.0
740,2020-07,16,2,0.125,0.3125,0.125
740,2020-08,17,5,0.29411764705882354,0.4117647058823529,0.29411764705882354
740,2020-09,10,1,0.1,0.0,0.1
741,2019-01,37,3,0.43243243243243246,0.4594594594594595,0.08108108108108109
741,2019-02,27,6,0.37037037037037035,0.18518518518518517,0.2222222222222222
741,2019-03,33,1,0.36363636363636365,0.36363636363636365,0.030303030303030304
741,2019-04,36,11,0.2222222222222222,0.19444444444444445,0.3055555555555556
741,2019-05,32,8,0.1875,0.09375,0.25
741,2019-06,40,12,0.1,0.225,0.3
741,2019-07,36,4,0.1111111111111111,0.1111111111111111,0.1111111111111111
741,2019-08,26,4,0.23076923076923078,0.23076923076923078,0.15384615384615385
741,2019-09,34,5,0.14705882352941177,0.23529411764705882,0.14705882352941177
741,2019-10,32,3,0.40625,0.5625,0.09375
741,2019-11,55,8,0.4727272727272727,0.43636363636363634,0.14545454545454545
741,2019-12,48,3,0.6458333333333334,0.7291666666666666,0.0625
741,2020-01,39,5,0.46153846153846156,0.6410256410256411,0.1282051282051282
741,2020-02,28,4,0.5,0.5,0.14285714285714285
741,2020-03,11,2,0.36363636363636365,0.6363636363636364,0.18181818181818182
741,2020-04,11,2,0.09090909090909091,0.09090909090909091,0.18181818181818182
741,2020-05,11,1,0.09090909090909091,0.0,0.09090909090909091
741,2020-06,20,7,0.0,0.3,0.35
741,2020-07,17,0,0.0,0.11764705882352941,0.0
741,2020-08,23,2,0.2608695652173913,0.21739130434782608,0.08695652173913043
741,2020-09,24,3,0.375,0.125,0.125
742,2019-01,8,2,0.25,0.625,0.25
742,2019-02,6,1,0.16666666666666666,0.5,0.16666666666666666
742,2019-03,7,1,0.5714285714285714,0.42857142857142855,0.14285714285714285
742,2019-04,9,0,0.3333333333333333,0.1111111111111111,0.0
742,2019-05,7,1,0.14285714285714285,0.0,0.14285714285714285
742,2019-06,4,0,0.25,0.0,0.0
742,2019-07,8,2,0.0,0.0,0.25
742,2019-08,5,2,0.0,0.2,0.4
742,2019-09,7,1,0.2857142857142857,0.42857142857142855,0.14285714285714285
742,2019-10,4,0,0.25,0.5,0.0
742,2019-11,5,2,0.6,0.4,0.4
742,2019-12,2,0,0.0,0.5,0.0
742,2020-01,3,0,0.0,0.6666666666666666,0.0
742,2020-02,2,0,0.0,1.0,0.0
742,2020-03,5,0,0.6,0.6,0.0
742,2020-04,4,1,0.0,0.25,0.25
742,2020-05,2,1,0.0,0.0,0.5
742,2020-06,3,0,0.0,0.0,0.0
742,2020-07,8,4,0.125,0.25,0.5
742,2020-08,5,2,0.4,0.4,0.4
742,2020-09,2,1,0.5,0.0,0.5
743,2019-01,11,3,0.6363636363636364,0.45454545454545453,0.2727272727272727
743,2019-02,13,0,0.46153846153846156,0.38461538461538464,0.0
743,2019-03,13,7,0.15384615384615385,0.15384615384615385,0.5384615384615384
743,2019-04,15,0,0.13333333333333333,0.2,0.0
743,2019-05,13,4,0.07692307692307693,0.0,0.3076923076923077
743,2019-06,15,3,0.0,0.13333333333333333,0.2
743,2019-07,8,2,0.125,0.125,0.25
743,2019-08,11,2,0.18181818181818182,0.2727272727272727,0.18181818181818182
743,2019-09,14,1,0.35714285714285715,0.5714285714285714,0.07142857142857142
743,2019-10,5,0,0.0,0.4,0.0
743,2019-11,19,1,0.631578947368421,0.3684210526315789,0.05263157894736842
743,2019-12,9,2,0.7777777777777778,0.5555555555555556,0.2222222222222222
743,2020-01,13,2,0.46153846153846156,0.6153846153846154,0.15384615384615385
743,2020-02,1,0,0.0,0.0,0.0
743,2020-03,7,0,0.42857142857142855,0.42857142857142855,0.0
743,2020-04,6,2,0.0,0.0,0.3333333333333333
743,2020-05,3,0,0.0,0.0,0.0
743,2020-06,6,0,0.0,0.0,0.0
743,2020-07,11,0,0.2727272727272727,0.0,0.0
743,2020-08,8,0,0.125,0.375,0.0
743,2020-09,7,0,0.0,0.2857142857142857,0.0
744,2019-01,29,5,0.4482758620689655,0.3103448275862069,0.1724137931034483
744,2019-02,20,4,0.3,0.4,0.2
744,2019-03,24,3,0.2916666666666667,0.2916666666666667,0.125
744,2019-04,35,10,0.17142857142857143,0.08571428571428572,0.2857142857142857
744,2019-05,31,9,0.3225806451612903,0.06451612903225806,0.2903225806451613
744,2019-06,20,4,0.25,0.3,0.2
744,2019-07,27,3,0.14814814814814814,0.037037037037037035,0.1111111111111111
744,2019-08,22,4,0.09090909090909091,0.18181818181818182,0.18181818181818182
744,2019-09,28,7,0.21428571428571427,0.42857142857142855,0.25
744,2019-10,24,5,0.4583333333333333,0.5416666666666666,0.20833333333333334
744,2019-11,21,5,0.47619047619047616,0.6190476190476191,0.23809523809523808
744,2019-12,20,2,0.5,0.6,0.1
744,2020-01,16,1,0.625,0.625,0.0625
744,2020-02,10,1,0.5,0.8,0.1
744,2020-03,9,0,0.3333333333333333,0.4444444444444444,0.0
744,2020-04,15,2,0.13333333333333333,0.06666666666666667,0.13333333333333333
744,2020-05,9,4,0.0,0.1111111111111111,0.4444444444444444
744,2020-06,16,3,0.0,0.0625,0.1875
744,2020-07,18,4,0.3333333333333333,0.3888888888888889,0.2222222222222222
744,2020-08,9,2,0.4444444444444444,0.1111111111111111,0.2222222222222222
744,2020-09,14,6,0.21428571428571427,0.21428571428571427,0.42857142857142855
745,2019-01,29,5,0.5862068965517241,0.4482758620689655,0.1724137931034483
745,2019-02,30,4,0.36666666666666664,0.23333333333333334,0.13333333333333333
745,2019-03,26,2,0.15384615384615385,0.23076923076923078,0.07692307692307693
745,2019-04,19,4,0.10526315789473684,0.10526315789473684,0.21052631578947367
745,2019-05,24,3,0.16666666666666666,0.041666666666666664,0.125
745,2019-06,25,3,0.16,0.12,0.12
745,2019-07,24,3,0.041666666666666664,0.041666666666666664,0.125
745,2019-08,20,3,0.15,0.2,0.15
745,2019-09,19,1,0.2631578947368421,0.42105263157894735,0.05263157894736842
745,2019-10,30,5,0.36666666666666664,0.5666666666666667,0.16666666666666666
745,2019-11,27,3,0.5925925925925926,0.4444444444444444,0.1111111111111111
745,2019-12,15,5,0.6,0.5333333333333333,0.3333333333333333
745,2020-01,20,2,0.25,0.65,0.1
745,2020-02,8,4,0.625,0.625,0.5
745,2020-03,17,0,0.4117647058823529,0.29411764705882354,0.0
745,2020-04,6,1,0.3333333333333333,0.0,0.16666666666666666
745,2020-05,10,2,0.0,0.0,0.2
745,2020-06,12,2,0.16666666666666666,0.08333333333333333,0.16666666666666666
745,2020-07,14,2,0.14285714285714285,0.07142857142857142,0.14285714285714285
745,2020-08,20,2,0.1,0.1,0.1
745,2020-09,33,10,0.30303030303030304,0.15151515151515152,0.30303030303030304
746,2019-01,10,3,0.5,0.6,0.3
746,2019-02,15,4,0.3333333333333333,0.4,0.26666666666666666
746,2019-03,11,1,0.09090909090909091,0.0,0.09090909090909091
746,2019-04,15,2,0.13333333333333333,0.26666666666666666,0.13333333333333333
746,2019-05,14,2,0.0,0.07142857142857142,0.14285714285714285
746,2019-06,8,1,0.25,0.0,0.125
746,2019-07,11,2,0.18181818181818182,0.0,0.18181818181818182
746,2019-08,13,1,0.15384615384615385,0.38461538461538464,0.07692307692307693
746,2019-09,4,0,0.25,0.75,0.0
746,2019-10,9,0,0.2222222222222222,0.5555555555555556,0.0
746,2019-11,12,0,0.4166666666666667,0.4166666666666667,0.0
746,2019-12,11,4,0.2727272727272727,0.6363636363636364,0.36363636363636365
746,2020-01,9,0,0.5555555555555556,0.5555555555555556,0.0
746,2020-02,11,2,0.45454545454545453,0.36363636363636365,0.18181818181818182
746,2020-03,6,0,0.16666666666666666,0.3333333333333333,0.0
746,2020-04,3,1,0.0,0.0,0.3333333333333333
746,2020-05,9,2,0.0,0.0,0.2222222222222222
746,2020-06,6,1,0.16666666666666666,0.0,0.16666666666666666
746,2020-07,14,1,0.2857142857142857,0.07142857142857142,0.07142857142857142
746,2020-08,10,2,0.3,0.0,0.2
746,2020-09,8,0,0.375,0.0,0.0
75,2019-01,12,4,0.3333333333333333,0.5833333333333334,0.3333333333333333
75,2019-02,9,3,0.5555555555555556,0.0,0.3333333333333333
75,2019-03,14,7,0.5714285714285714,0.42857142857142855,0.5
75,2019-04,6,4,0.16666666666666666,0.0,0.6666666666666666
75,2019-05,12,3,0.16666666666666666,0.25,0.25
75,2019-06,11,3,0.0,0.09090909090909091,0.2727272727272727
75,2019-07,18,2,0.2777777777777778,0.3888888888888889,0.1111111111111111
75,2019-08,9,3,0.1111111111111111,0.4444444444444444,0.3333333333333333
75,2019-09,17,8,0.35294117647058826,0.29411764705882354,0.47058823529411764
75,2019-10,14,6,0.42857142857142855,0.42857142857142855,0.42857142857142855
75,2019-11,14,4,0.42857142857142855,0.6428571428571429,0.2857142857142857
75,2019-12,16,8,0.5,0.8125,0.5
75,2020-01,25,6,0.8,0.44,0.24
75,2020-02,21,11,0.3333333333333333,0.42857142857142855,0.5238095238095238
75,2020-03,13,5,0.38461538461538464,0.15384615384615385,0.38461538461538464
75,2020-04,3,0,0.0,0.0,0.0
75,2020-05,12,3,0.0,0.08333333333333333,0.25
75,2020-06,16,3,0.0,0.5,0.1875
75,2020-07,13,3,0.07692307692307693,0.46153846153846156,0.23076923076923078
75,2020-08,15,4,0.4,0.3333333333333333,0.26666666666666666
75,2020-09,14,2,0.14285714285714285,0.07142857142857142,0.14285714285714285
75,2020-10,9,6,0.2222222222222222,0.2222222222222222,0.6666666666666666
75,2020-11,10,3,0.3,0.4,0.3
75,2020-12,15,6,0.4666666666666667,0.6666666666666666,0.4
750,2019-01,10,0,0.5,0.4,0.0
750,2019-02,10,3,0.4,0.4,0.3
